City	Country	Latitude	Longitude	Year	population
Bhubaneswar	India	20.26	85.83	2025	1150001.11524
Chandigarh	India	30.73	76.78	2025	1310001.31437
Chennai	India	13.06	80.24	2025	9170001.3344
Coimbatore	India	11.01	76.97	2025	2240001.06179
Delhi	India	28.66	77.21	2025	20480001.8566
Dhanbad	India	23.8	86.45	2025	1660001.88436
Durg-Bhilainagar	India	21.22	81.43	2025	1460001.27488
Faridabad	India	28.42	77.3	2025	1890001.24008
Ghaziabad	India	28.67	77.42	2025	1830001.02911
Guwahati	India	26.17	91.77	2025	1320001.77022
Gwalior	India	26.14	78.1	2025	1300001.9091
Hubli-Dharwad	India	15.36	75.08	2025	1180001.37067
Hyderabad	India	17.39	78.48	2025	8220001.15476
Indore	India	22.42	75.54	2025	2700001.79077
Jabalpur	India	23.15	79.97	2025	1700001.62729
Jaipur	India	26.9	75.8	2025	3870001.64409
Jalandhar	India	31.32	75.57	2025	1150001.55644
Jammu	India	33.45	76.24	2025	1080001.68808
Jamshedpur	India	22.8	86.18	2025	1730001.56512
Jodhpur	India	26.28	73.02	2025	1330001.10546
Kanpur	India	26.45	80.31	2025	4140001.33667
Kochi	India	9.97	76.27	2025	2000001.78553
Kolkata	India	22.54	88.33	2025	18710001.0673
Kota	India	25.18	75.83	2025	1110001.31157
Kozhikode	India	26.28	75.77	2025	1260001.9069
Lucknow	India	26.84	80.91	2025	3550001.34414
Ludhiana	India	30.91	75.85	2025	2190001.79472
Madurai	India	9.91	78.12	2025	1700001.49681
Meerut	India	28.99	77.7	2025	1860001.42508
Moradabad	India	28.83	78.78	2025	1060001.81497
Mumbai	India	19.07	72.82	2025	24050001.8041
Mysore	India	12.3	76.65	2025	1180001.43822
Nagpur	India	21.15	79.08	2025	3220001.72011
Nashik	India	20.02	73.5	2025	1980001.2319
Patna	India	25.61	85.13	2025	2880001.20138
Pune	India	18.53	73.85	2025	6140001.37995
Raipur	India	21.23	81.63	2025	1180001.26964
Rajkot	India	22.3	70.78	2025	1700001.67485
Ranchi	India	23.35	85.33	2025	1400001.00683
Salem	India	11.65	78.16	2025	1170001.50184
Solapur	India	17.68	75.92	2025	1420001.66569
Srinagar	India	34.08	74.8	2025	1520001.86243
Surat	India	21.16	72.83	2025	5140001.72794
Thiruvananthapuram	India	8.48	76.95	2025	1260001.56303
Tiruchirappalli	India	10.81	78.69	2025	1260001.42975
Vadodara	India	22.3	73.2	2025	2320001.84974
Varanasi	India	25.28	82.95	2025	1780001.41677
Vijayawada	India	16.51	80.61	2025	1500001.92295
Visakhapatnam	India	17.74	83.33	2025	2020001.0107
Adelaide	Australia	-34.81	138.52	2025	1260001.15061
Brisbane	Australia	-27.45	153.02	2025	2170001.84297
Melbourne	Australia	-37.85	145.07	2025	4140001.82759
Perth	Australia	-31.95	115.85	2025	1750001.49135
Sydney	Australia	-33.88	151.02	2025	4720001.2482
Bandar Lampung	Indonesia	-5.45	105.26	2025	1170001.05466
Bandung	Indonesia	-6.91	107.6	2025	3160001.46462
Bogor	Indonesia	-6.6	106.8	2025	1260001.01701
Jakarta	Indonesia	-6.16	106.8	2025	11690001.8518
Malang	Indonesia	-7.98	112.62	2025	1060001.29867
Medan	Indonesia	3.58	98.67	2025	2790001.8779
Padang	Indonesia	-0.95	100.35	2025	1170001.50316
Palembang	Indonesia	-2.99	104.75	2025	2360001.31399
Pekan Baru	Indonesia	0.53	101.45	2025	1130001.73601
Semarang	Indonesia	-6.97	110.42	2025	1790001.50365
Surabaya	Indonesia	-7.39	112.68	2025	3720001.75177
Ujung Pandang	Indonesia	-5.13	119.41	2025	1710001.46413
Ahvaz	Iran (Islamic Republic of)	31.31	48.68	2025	1250001.32356
Esfahan	Iran (Islamic Republic of)	32.65	51.67	2025	2070001.36978
Karaj	Iran (Islamic Republic of)	35.81	50.96	2025	1950001.27839
Kermanshah	Iran (Islamic Republic of)	34.3	47.05	2025	980001.706548
Mashhad	Iran (Islamic Republic of)	36.28	59.59	2025	3150001.94111
Qom	Iran (Islamic Republic of)	34.65	50.88	2025	1230001.71075
Shiraz	Iran (Islamic Republic of)	29.6	52.53	2025	1520001.57362
Tabriz	Iran (Islamic Republic of)	38.08	46.28	2025	1740001.88321
Tehran	Iran (Islamic Republic of)	35.77	51.44	2025	9400001.41331
Al-Basrah	Iraq	30.5	47.76	2025	1140001.7419
Al-Mawsil	Iraq	36.33	43.13	2025	1890001.0398
Baghdad	Iraq	33.33	44.39	2025	7340001.35315
Irbil	Iraq	36.16	44.01	2025	1300001.79945
Dublin	Ireland	53.34	-6.25	2025	1260001.23913
Hefa	Israel	32.76	35.0	2025	1160001.22138
Tel Aviv-Yafo	Israel	32.04	34.76	2025	3600001.58082
Milano	Italy	45.47	9.18	2025	2940001.80429
Napoli	Italy	40.83	14.25	2025	2250001.83621
Palermo	Italy	38.12	13.35	2025	870001.085304
Rome	Italy	41.87	12.51	2025	3330001.62717
Torino	Italy	45.07	7.66	2025	1640001.89791
Abidjan	Côte d'Ivoire	5.32	-4.02	2025	5430001.61127
Fukuoka-Kitakyushu	Japan	33.57	130.4	2025	2830001.56799
Hiroshima	Japan	34.37	132.44	2025	2050001.80842
Kyoto	Japan	35.0	135.75	2025	1800001.61923
Nagoya	Japan	35.15	136.92	2025	3300001.67482
Osaka-Kobe	Japan	34.63	135.51	2025	11370001.2119
Sapporo	Japan	43.05	141.34	2025	2560001.1064
Sendai	Japan	38.25	140.89	2025	2290001.08043
Tokyo	Japan	35.68	139.8	2025	36400001.9094
Almaty	Kazakhstan	43.25	76.91	2025	1360001.88513
Kabul	Afghanistan	34.53	69.13	2025	5840001.83994
Wien	Austria	48.2	16.32	2025	2480001.16313
Amman	Jordan	31.94	35.93	2025	1270001.70531
Mombasa	Kenya	-4.05	39.65	2025	1450001.09399
Nairobi	Kenya	-1.26	36.8	2025	4880001.06796
Hamhung	Democratic People's Republic of Korea	39.91	127.55	2025	850001.121953
N'ampo	Democratic People's Republic of Korea	38.73	125.4	2025	1230001.04554
P'yongyang	Democratic People's Republic of Korea	39.02	125.75	2025	3540001.20602
Bucheon	Republic of Korea	37.5	126.78	2025	950001.087628
Busan	Republic of Korea	35.1	129.03	2025	3380001.29326
Daegu	Republic of Korea	35.86	128.6	2025	2460001.44936
Daejon	Republic of Korea	36.35	127.38	2025	1540001.69593
Goyang	Republic of Korea	37.65	126.8	2025	1010001.74692
Gwangju	Republic of Korea	35.16	126.91	2025	1510001.08289
Incheon	Republic of Korea	37.48	126.63	2025	2610001.69706
Seongnam	Republic of Korea	37.43	127.15	2025	970001.426926
Seoul	Republic of Korea	37.54	126.93	2025	9740001.33186
Suweon	Republic of Korea	37.26	127.01	2025	1180001.47203
Ulsan	Republic of Korea	35.55	129.31	2025	1100001.21655
Al Kuwayt (Kuwait City)	Kuwait	29.38	47.97	2025	2790001.56966
Bishkek	Kyrgyzstan	42.87	74.77	2025	1010001.46894
Bayrut	Lebanon	33.88	35.49	2025	2120001.54927
Monrovia	Liberia	6.3	-10.79	2025	1750001.41125
Banghazi	Libyan Arab Jamahiriya	32.12	20.06	2025	1500001.08975
Tarabulus	Libyan Arab Jamahiriya	32.9	13.18	2025	2710001.7249
Antananarivo	Madagascar	-18.9	47.52	2025	2640001.64625
Johore Bharu	Malaysia	1.5	103.76	2025	1290001.83515
Klang	Malaysia	3.03	101.45	2025	1500001.58581
Kuala Lumpur	Malaysia	3.14	101.7	2025	1820001.63921
Bamako	Mali	12.65	-7.98	2025	2630001.3274
Aguascalientes	Mexico	21.88	-102.29	2025	1050001.43441
Chihuahua	Mexico	28.63	-106.07	2025	950001.935267
Ciudad de México	Mexico	19.42	-99.12	2025	20700001.2238
Ciudad Juárez	Mexico	31.73	-106.48	2025	1540001.40572
Culiacán	Mexico	24.8	-107.38	2025	930001.33235
Guadalajara	Mexico	20.67	-103.34	2025	4850001.83132
León de los Aldamas	Mexico	21.11	-101.68	2025	1760001.43849
Mérida	Mexico	20.97	-89.62	2025	1140001.25616
Mexicali	Mexico	32.65	-115.46	2025	1050001.47783
Monterrey	Mexico	25.67	-100.31	2025	4300001.47038
Puebla	Mexico	19.04	-98.19	2025	2580001.03145
Querétaro	Mexico	20.58	-100.38	2025	1170001.64944
Saltillo	Mexico	25.41	-100.99	2025	910001.428359
San Luis Potosí	Mexico	22.15	-100.97	2025	1180001.20888
Tijuana	Mexico	32.52	-117.03	2025	1880001.96802
Toluca de Lerdo	Mexico	19.28	-99.66	2025	1740001.85842
Torreón	Mexico	25.55	-103.76	2025	1340001.12578
Ulaanbaatar	Mongolia	47.92	106.91	2025	1040001.04865
Chittagong	Bangladesh	22.32	91.82	2025	6690001.54722
Dhaka	Bangladesh	23.7	90.4	2025	19420001.5474
Khulna	Bangladesh	22.84	89.55	2025	2290001.89637
Rajshahi	Bangladesh	24.35	88.63	2025	1210001.59515
Dar-el-Beida	Morocco	33.6	-7.63	2025	3720001.88575
Fès	Morocco	34.04	-4.99	2025	1240001.32731
Marrakech	Morocco	31.63	-8.01	2025	1080001.53843
Rabat	Morocco	34.01	-6.83	2025	2080001.57806
Maputo	Mozambique	-25.96	32.57	2025	2240001.41516
Yerevan	Armenia	40.2	44.53	2025	1100001.96109
Kathmandu	Nepal	27.71	85.31	2025	1580001.61932
Amsterdam	Netherlands	52.37	4.89	2025	1080001.0102
Rotterdam	Netherlands	51.92	4.48	2025	1050001.98599
Auckland	New Zealand	-36.9	174.76	2025	1440001.44275
Managua	Nicaragua	12.15	-86.27	2025	1100001.47547
Antwerpen	Belgium	51.2	4.42	2025	920001.179759
Bruxelles-Brussel	Belgium	50.83	4.36	2025	1740001.95829
Niamey	Niger	13.51	2.12	2025	1580001.52859
Abuja	Nigeria	9.05	7.25	2025	2970001.92007
Benin City	Nigeria	6.33	5.62	2025	1760001.85644
Ibadan	Nigeria	7.37	3.89	2025	3750001.54863
Ilorin	Nigeria	8.49	4.54	2025	1120001.94604
Kaduna	Nigeria	10.51	7.44	2025	2080001.33313
Kano	Nigeria	11.99	8.49	2025	4490001.15077
Lagos	Nigeria	6.45	3.3	2025	14130001.219
Maiduguri	Nigeria	11.85	13.16	2025	1300001.5277
Ogbomosho	Nigeria	8.13	4.25	2025	1390001.89231
Port Harcourt	Nigeria	4.78	7.0	2025	1480001.97132
Zaria	Nigeria	11.06	7.7	2025	1290001.84689
Oslo	Norway	59.93	10.71	2025	910001.807289
Faisalabad	Pakistan	31.4	73.08	2025	3760001.52176
Gujranwala	Pakistan	32.15	74.18	2025	2200001.46342
Hyderabad	Pakistan	25.38	68.36	2025	2110001.61602
Islamabad	Pakistan	33.71	73.06	2025	1150001.49634
Karachi	Pakistan	24.89	67.02	2025	16920001.1797
Lahore	Pakistan	31.54	74.34	2025	9280001.02255
Multan	Pakistan	30.2	71.41	2025	2200001.95427
Peshawar	Pakistan	34.0	71.54	2025	1890001.49653
Quetta	Pakistan	30.2	67.01	2025	1130001.25074
Rawalpindi	Pakistan	33.6	73.04	2025	2680001.4315
Ciudad de Panamá (Panama City)	Panama	9.0	-79.51	2025	1650001.59475
Asunción	Paraguay	-25.3	-57.62	2025	2510001.66331
Arequipa	Peru	-16.39	-71.52	2025	980001.86013
Lima	Peru	-12.08	-77.04	2025	9250001.95508
Cebu	Philippines	10.42	123.79	2025	1060001.22965
Davao	Philippines	7.08	125.61	2025	1910001.03062
Manila	Philippines	14.61	120.96	2025	13890001.5322
Zamboanga	Philippines	6.9	122.06	2025	1100001.20317
Kraków	Poland	50.06	19.94	2025	760001.090638
Lódz	Poland	51.77	19.47	2025	740001.956294
Warszawa	Poland	52.24	21.01	2025	1740001.81072
Lisboa	Portugal	38.72	-9.12	2025	3060001.88925
Porto	Portugal	41.16	-8.58	2025	1480001.03494
San Juan	Puerto Rico	18.8	-71.22	2025	2800001.41604
Bucuresti	Romania	44.43	26.12	2025	1950001.87986
Chelyabinsk	Russian Federation	55.14	61.39	2025	1080001.76928
Kazan	Russian Federation	55.73	49.14	2025	1120001.21844
Krasnoyarsk	Russian Federation	56.01	92.83	2025	940001.502953
Moskva	Russian Federation	55.74	37.7	2025	10530001.4692
Nizhniy Novgorod	Russian Federation	58.54	31.27	2025	1260001.30152
Novosibirsk	Russian Federation	55.03	82.94	2025	1370001.49378
Omsk	Russian Federation	55.06	73.25	2025	1120001.29547
Perm	Russian Federation	58.0	56.23	2025	1010001.02704
Rostov-na-Donu	Russian Federation	47.23	39.68	2025	1040001.03487
Samara	Russian Federation	53.23	50.16	2025	1120001.91728
Sankt Peterburg	Russian Federation	59.91	30.24	2025	4480001.94349
Saratov	Russian Federation	51.49	45.95	2025	820001.322018
Ufa	Russian Federation	54.82	56.09	2025	990001.417616
Volgograd	Russian Federation	48.7	44.48	2025	960001.092109
Voronezh	Russian Federation	51.71	39.26	2025	840001.403323
Yekaterinburg	Russian Federation	56.83	60.58	2025	1320001.38785
Kigali	Rwanda	-1.95	30.05	2025	1410001.23908
La Paz	Bolivia	-16.5	-68.15	2025	2030001.10653
Santa Cruz	Bolivia	-17.78	-63.19	2025	1880001.64408
Ad-Dammam	Saudi Arabia	26.33	50.08	2025	1120001.07142
Al-Madinah	Saudi Arabia	24.42	39.69	2025	1360001.35705
Ar-Riyadh	Saudi Arabia	24.65	46.77	2025	5870001.2176
Jiddah	Saudi Arabia	21.54	39.17	2025	3910001.01676
Makkah	Saudi Arabia	21.42	39.81	2025	1810001.62409
Dakar	Senegal	14.68	-17.45	2025	3730001.63868
Beograd	Serbia	44.79	20.41	2025	1130001.93249
Freetown	Sierra Leone	8.48	-13.23	2025	1200001.99534
Singapore	Singapore	1.26	103.83	2025	4960001.17523
Hà Noi	Viet Nam	21.03	105.82	2025	6040001.98549
Hai Phòng	Viet Nam	20.86	106.67	2025	2750001.78611
Thành Pho Ho Chí Minh	Viet Nam	10.75	106.66	2025	7290001.57655
Muqdisho	Somalia	2.04	45.34	2025	2140001.9202
Cape Town	South Africa	-33.97	18.48	2025	3630001.44579
Durban	South Africa	-29.83	30.94	2025	3070001.03869
Ekurhuleni	South Africa	-26.17	28.22	2025	3430001.77776
Johannesburg	South Africa	-26.17	28.0	2025	3920001.16836
Port Elizabeth	South Africa	-33.88	25.48	2025	1150001.83741
Pretoria	South Africa	-25.73	28.21	2025	1540001.66844
Vereeniging	South Africa	-26.67	27.93	2025	1240001.09682
Harare	Zimbabwe	-17.82	31.02	2025	2040001.60903
Barcelona	Spain	41.38	2.18	2025	5180001.11151
Madrid	Spain	40.44	-3.69	2025	5930001.28545
Valencia	Spain	39.47	-0.36	2025	840001.487325
Al-Khartum	Sudan	15.55	32.52	2025	7020001.12083
Stockholm	Sweden	59.33	17.99	2025	1330001.78311
Zürich	Switzerland	47.4	8.53	2025	1150001.4863
Baixada Santista	Brazil	-23.95	-46.36	2025	2030001.16521
Belém	Brazil	-1.43	-48.49	2025	2640001.61831
Belo Horizonte	Brazil	-19.85	-43.9	2025	6600001.33405
Brasília	Brazil	-15.79	-47.89	2025	4460001.17045
Campinas	Brazil	-22.9	-47.05	2025	3380001.89009
Campo Grande	Brazil	-20.45	-54.61	2025	940001.910982
Cuiabá	Brazil	-15.61	-56.09	2025	970001.659306
Curitiba	Brazil	-25.43	-49.28	2025	3740001.06091
Florianópolis	Brazil	-27.57	-48.61	2025	1330001.4616
Fortaleza	Brazil	-3.78	-38.58	2025	4010001.7873
Goiânia	Brazil	-16.72	-49.25	2025	2480001.29175
Grande São Luís	Brazil	-2.51	-44.3	2025	1250001.77374
Grande Vitória	Brazil	-20.3	-40.35	2025	2070001.85674
João Pessoa	Brazil	-7.12	-34.86	2025	1140001.20062
Maceió	Brazil	-9.67	-35.74	2025	1460001.98184
Manaus	Brazil	-3.12	-60.01	2025	2160001.6445
Natal	Brazil	-5.8	-35.21	2025	1320001.8411
Norte/Nordeste Catarinense	Brazil	-26.32	-48.84	2025	1200001.32524
Pôrto Alegre	Brazil	-30.04	-51.2	2025	4520001.2572
Recife	Brazil	-8.08	-34.91	2025	4240001.15215
Rio de Janeiro	Brazil	-22.72	-43.45	2025	13180001.2303
Salvador	Brazil	-12.99	-38.48	2025	4110001.63156
São Paulo	Brazil	-23.58	-46.62	2025	21120001.7549
Teresina	Brazil	-5.1	-42.8	2025	1080001.58739
Dimashq	Syrian Arab Republic	33.49	36.29	2025	3290001.37301
Halab	Syrian Arab Republic	36.21	37.15	2025	3650001.39091
Hims	Syrian Arab Republic	34.73	36.71	2025	1360001.36182
Krung Thep	Thailand	13.75	100.51	2025	7810001.93128
Lomé	Togo	6.1	1.2	2025	2410001.27677
Dubayy	United Arab Emirates	25.27	55.32	2025	1890001.30284
Adana	Turkey	37.0	35.32	2025	1560001.73071
Ankara	Turkey	39.92	32.85	2025	4400001.64075
Antalya	Turkey	36.89	30.7	2025	970001.567879
Bursa	Turkey	40.19	29.07	2025	1820001.2133
Gaziantep	Turkey	37.04	37.3	2025	1270001.36027
Istanbul	Turkey	41.06	29.0	2025	11700001.0449
Izmir	Turkey	38.43	27.14	2025	3080001.00897
Konya	Turkey	37.87	32.48	2025	1130001.40629
Kampala	Uganda	0.32	32.57	2025	2510001.34196
Dnipropetrovs'k	Ukraine	48.42	35.13	2025	1040001.37245
Donets'k	Ukraine	48.04	37.73	2025	970001.194199
Kharkiv	Ukraine	49.98	36.2	2025	1460001.47608
Kyiv	Ukraine	50.44	30.5	2025	2770001.1221
Odesa	Ukraine	46.46	30.73	2025	970001.302949
Zaporizhzhya	Ukraine	47.85	35.15	2025	770001.289123
Al-Iskandariyah	Egypt	31.2	29.9	2025	5210001.43037
Al-Qahirah	Egypt	30.07	31.25	2025	14450001.7129
Birmingham	United Kingdom	52.49	-1.86	2025	2320001.85537
Glasgow	United Kingdom	55.86	-4.26	2025	1190001.85348
Liverpool	United Kingdom	53.42	-2.97	2025	840001.268004
London	United Kingdom	51.48	-0.17	2025	8620001.78918
Manchester	United Kingdom	53.47	-2.26	2025	2260001.0932
Newcastle upon Tyne	United Kingdom	54.96	-1.6	2025	910001.034247
West Yorkshire	United Kingdom	53.79	-1.54	2025	1560001.08573
Dar es Salaam	United Republic of Tanzania	-6.81	39.25	2025	4800001.91358
Atlanta	United States of America	33.79	-84.34	2025	5040001.68443
Austin	United States of America	30.27	-97.73	2025	1330001.88061
Baltimore	United States of America	39.32	-76.61	2025	2510001.11989
Boston	United States of America	42.37	-71.1	2025	4920001.08153
Bridgeport-Stamford	United States of America	41.18	-73.19	2025	1150001.0847
Buffalo	United States of America	42.89	-78.84	2025	1140001.17966
Charlotte	United States of America	35.2	-80.83	2025	1140001.12333
Chicago	United States of America	41.82	-87.64	2025	9760001.90869
Cincinnati	United States of America	39.14	-84.47	2025	1830001.79463
Cleveland	United States of America	41.39	-81.72	2025	2100001.7746
Columbus, Ohio	United States of America	40.04	-82.99	2025	1430001.75172
Dallas-Fort Worth	United States of America	32.76	-96.66	2025	5300001.7806
Dayton	United States of America	39.75	-84.19	2025	880001.242787
Denver-Aurora	United States of America	39.57	-105.07	2025	2590001.76975
Detroit	United States of America	42.39	-83.07	2025	4500001.5812
El Paso	United States of America	31.77	-106.45	2025	860001.48555
Hartford	United States of America	41.76	-72.7	2025	1030001.85039
Honolulu	United States of America	21.32	-157.86	2025	890001.43315
Houston	United States of America	29.77	-95.4	2025	4940001.10006
Indianapolis	United States of America	39.81	-86.13	2025	1620001.56264
Jacksonville, Florida	United States of America	30.33	-81.65	2025	1120001.03329
Kansas City	United States of America	38.99	-94.62	2025	1640001.38082
Las Vegas	United States of America	36.17	-115.13	2025	2080001.78346
Los Angeles-Long Beach-Santa Ana	United States of America	34.0	-118.25	2025	13460001.4789
Louisville	United States of America	38.25	-85.76	2025	1070001.8812
Memphis	United States of America	35.11	-90.0	2025	1220001.96219
Miami	United States of America	25.83	-80.27	2025	6140001.88154
Milwaukee	United States of America	43.06	-87.99	2025	1550001.21424
Minneapolis-St. Paul	United States of America	44.92	-93.3	2025	2900001.99784
Nashville-Davidson	United States of America	36.14	-86.81	2025	1000001.30262
New Orleans	United States of America	29.95	-90.09	2025	1000001.91997
New York-Newark	United States of America	40.7	-73.9	2025	20370001.6209
Oklahoma City	United States of America	35.48	-97.53	2025	890001.651982
Orlando	United States of America	28.54	-81.37	2025	1530001.32188
Philadelphia	United States of America	39.92	-75.21	2025	6000001.57984
Phoenix-Mesa	United States of America	33.5	-112.11	2025	3960001.22197
Pittsburgh	United States of America	40.49	-79.99	2025	2040001.99227
Portland	United States of America	45.44	-122.64	2025	2110001.00898
Providence	United States of America	41.81	-71.42	2025	1440001.90363
Richmond	United States of America	37.56	-77.47	2025	1030001.68093
Riverside-San Bernardino	United States of America	34.12	-117.29	2025	1960001.78346
Rochester	United States of America	43.21	-77.63	2025	860001.636669
Sacramento	United States of America	38.56	-121.42	2025	1800001.64992
Salt Lake City	United States of America	40.69	-111.89	2025	1090001.65878
San Antonio	United States of America	29.42	-98.52	2025	1660001.29297
San Diego	United States of America	32.76	-117.12	2025	3230001.41421
San Francisco-Oakland	United States of America	37.79	-122.38	2025	3800001.75415
San Jose	United States of America	37.3	-121.84	2025	1860001.68127
Seattle	United States of America	47.58	-122.31	2025	3420001.42028
St. Louis	United States of America	38.63	-90.34	2025	2440001.74136
Tampa-St. Petersburg	United States of America	27.99	-82.59	2025	2580001.13758
Tucson	United States of America	32.22	-110.92	2025	940001.594092
Virginia Beach	United States of America	36.83	-76.08	2025	1670001.76677
Washington, D.C.	United States of America	38.89	-76.95	2025	4780001.31329
Ouagadougou	Burkina Faso	12.48	-1.67	2025	2110001.70709
Montevideo	Uruguay	-34.92	-56.16	2025	1520001.59615
Tashkent	Uzbekistan	41.24	69.34	2025	2640001.69931
Barquisimeto	Venezuela (Bolivarian Republic of)	10.06	-69.33	2025	1360001.91246
Caracas	Venezuela (Bolivarian Republic of)	10.49	-66.89	2025	3480001.25817
Maracaibo	Venezuela (Bolivarian Republic of)	10.64	-71.63	2025	2500001.77032
Maracay	Venezuela (Bolivarian Republic of)	10.24	-67.59	2025	1210001.33816
Valencia	Venezuela (Bolivarian Republic of)	10.17	-68.0	2025	2170001.01226
Al-Hudaydah	Yemen	14.79	42.94	2025	1530001.50226
Sana'a'	Yemen	15.36	44.2	2025	3640001.02936
Ta'izz	Yemen	13.57	44.01	2025	1440001.42221
Lusaka	Zambia	-15.42	28.17	2025	1800001.49076
Sofia	Bulgaria	42.7	23.33	2050	1236001.84809
Mandalay	Myanmar	21.97	96.08	2050	1446001.3868
Nay Pyi Taw	Myanmar	19.75	96.1	2050	1461001.50093
Yangon	Myanmar	16.87	96.12	2050	5869001.21024
Minsk	Belarus	53.89	27.57	2050	1883001.29275
Phnum Pénh	Cambodia	11.56	104.91	2050	2911001.81982
El Djazaïr	Algeria	36.78	3.05	2050	4499001.43492
Wahran	Algeria	35.74	-0.52	2050	1105001.7879
Douala	Cameroon	4.13	9.7	2050	2996001.88314
Yaoundé	Cameroon	3.86	11.51	2050	2549001.90746
Calgary	Canada	51.03	-114.04	2050	1345001.43034
Edmonton	Canada	53.55	-113.5	2050	1256001.63093
Montréal	Canada	45.54	-73.65	2050	4108001.64168
Ottawa-Gatineau	Canada	45.37	-75.65	2050	1315001.71601
Toronto	Canada	43.72	-79.41	2050	5946001.05101
Vancouver	Canada	49.27	-122.96	2050	2444001.04051
N'Djaména	Chad	12.1	15.24	2050	2172001.36659
Santiago	Chile	-33.43	-70.65	2050	6310001.52667
